Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
01/06/2018 17:00:00	552	97.00102	94.2399	84.77663	99.40966	99.26785	99.71807	99.88083	99.85694	99.28272	99.81438	99.76859	86.44828
01/06/2018 20:00:00	555	96.64754	93.951	83.7872	99.4183	99.12812	99.68541	99.85229	99.87814	98.98103	99.77208	99.7413	85.68385
01/06/2018 23:00:00	558	96.41763	93.67665	82.9167	99.28745	99.26258	99.6114	99.85759	99.82613	99.09671	99.84809	99.7485	84.91595
02/06/2018 02:00:00	561	96.21277	93.40051	81.96821	99.34387	99.18806	99.64248	99.83398	99.7503	99.12241	99.84118	99.69556	83.75735
02/06/2018 05:00:00	564	96.01443	93.22574	81.13963	99.45749	99.10018	99.68913	99.80595	99.77829	99.09468	99.78738	99.67788	82.63236
02/06/2018 08:00:00	567	95.69894	92.91648	80.39679	99.36819	99.05837	99.61654	99.84558	99.72746	98.9274	99.81169	99.65189	81.70438
02/06/2018 11:00:00	570	95.56589	92.51944	79.25919	99.24501	99.13419	99.55878	99.88524	99.71733	98.8082	99.76522	99.73727	80.44614
02/06/2018 14:00:00	573	95.3402	92.11877	78.43765	99.18543	98.8518	99.65422	99.87655	99.72927	98.82725	99.8121	99.63645	79.40945
02/06/2018 17:00:00	576	94.79083	91.91342	77.07474	99.105	98.83636	99.57954	99.83112	99.80931	98.97542	99.80785	99.7412	78.16012
02/06/2018 20:00:00	579	94.7478	91.50016	76.5434	98.79452	98.70505	99.52682	99.79233	99.69793	98.6404	99.7461	99.69785	77.12495
02/06/2018 23:00:00	582	94.5142	91.25256	75.58316	98.95101	98.70139	99.4981	99.8042	99.74681	98.83902	99.64092	99.73841	76.24413
03/06/2018 02:00:00	585	94.103	90.69723	74.73796	98.92225	98.62208	99.56561	99.78425	99.69136	98.69485	99.65382	99.65659	75.22681
03/06/2018 05:00:00	588	93.93745	90.45602	73.90282	98.94351	98.48654	99.53513	99.7496	99.60892	98.68972	99.6032	99.71266	74.36044
03/06/2018 08:00:00	591	93.51463	89.92099	73.02106	98.69566	98.15268	99.42789	99.76183	99.5526	98.63308	99.61356	99.71273	73.0705
03/06/2018 11:00:00	594	93.14164	89.83647	72.374	98.68344	98.13276	99.49687	99.77251	99.5313	98.29716	99.57497	99.71369	72.15792
03/06/2018 14:00:00	597	92.63126	89.45752	71.58545	98.35771	97.80788	99.56021	99.83822	99.54764	98.51466	99.51598	99.61251	70.97674
03/06/2018 17:00:00	600	92.23478	89.42229	70.65807	98.38725	97.36165	99.48273	99.80835	99.51649	98.30166	99.62686	99.62975	69.87633
03/06/2018 20:00:00	603	92.06991	88.975	69.88411	98.58925	97.63841	99.44281	99.80978	99.46284	98.32214	99.58859	99.65622	69.00494
03/06/2018 23:00:00	606	91.8306	88.86942	69.24773	98.21369	97.60977	99.47816	99.77761	99.39521	98.05273	99.52743	99.60506	68.33709
04/06/2018 02:00:00	609	91.44801	88.45433	68.61236	98.27994	97.32935	99.38488	99.70831	99.44662	98.28243	99.55217	99.63242	67.32782
04/06/2018 05:00:00	612	91.06403	88.18199	67.89175	98.12244	97.03647	99.42581	99.70618	99.3018	98.1772	99.52097	99.56331	66.39418
04/06/2018 08:00:00	615	90.13322	87.91713	67.71971	97.91908	96.46889	99.06491	99.66693	99.27181	98.07755	99.46808	99.53884	65.93607
